pair_id,set,severity,architecture,gt_found,gt_scale,gt_rot,n_cands,cand_secs,c0_scale,c0_rot,c0_peak,c1_scale,c1_rot,c1_peak,rank_tight,rank_basin,rank_loose,best_s_err,best_r_err,best_rank,c2_scale,c2_rot,c2_peak
test_A_00000259,A,4,finfet_14nm,1,8.393201725062816,-3.0322028488474926,3,2.07399920001626,8.40408974729242,-3.049272470825272,0.8659799098968506,9.434663998544767,-0.0743041200011215,0.5130224823951721,0,0,0,0.001297243005263632,0.01706962197777928,0,8.926213483334736,0.697363107491658,0.4954204559326172
test_A_00000260,A,1,dram_dense,1,10.457810005276588,1.3528636226057191,3,1.5014783999649808,10.52567144208435,1.558560485825412,0.7849928140640259,8.00069407830332,1.1824103008423763,0.5819739103317261,0,0,0,0.006489067670336523,0.20569686321969294,0,11.76570587552123,0.513428841686996,0.3757169544696808
test_A_00000261,A,2,dram_1x,1,8.748136597082237,3.804007603459368,3,1.3802511000540107,8.725424859373687,3.791278464164774,0.8567172288894653,8.00069407830332,3.8209396983180515,0.7975211143493652,0,0,0,0.0025961800500605516,0.012729139294594294,0,11.599457958749616,3.7048539333389416,0.7521738409996033
test_A_00000262,A,3,dram_legacy,1,8.131691721449407,-1.2458738206751607,2,1.1755929000210017,8.129674554893231,-1.2174919474995094,0.9136189818382263,10.205950234796976,-1.4393691008311602,0.6727685928344727,0,0,0,0.0002480623497881337,0.02838187317565133,0,,,
test_A_00000263,A,4,dram_legacy,1,10.451401353358488,3.065038731613118,3,1.318455200002063,9.222653558335438,2.9331867058461616,0.8766224384307861,10.30875819270702,3.180339887498948,0.8077449798583984,-1,1,1,0.013648232981276834,0.11530115588583012,1,11.927484155542537,3.2154215341560812,0.3018483817577362
test_A_00000264,A,1,finfet_22nm,1,8.734888143428206,0.1885491591518349,3,1.2529904000111856,8.848102855623651,0.17284906165166503,0.8600459098815918,11.99375310553293,0.0743041200011215,0.49073612689971924,-1,0,0,0.01296120915762652,0.015700097500169874,0,10.753547706042033,0.09184494332968814,0.48502781987190247
test_A_00000265,A,2,finfet_22nm,1,11.386925722486463,2.5515121326593,3,1.5739940999774262,11.31340220020709,1.9682683525032947,0.7160439491271973,11.235032770828077,2.1761990608120927,0.7651075720787048,-1,0,0,0.006456836908506559,0.5832437801560055,0,9.524833942294242,2.558316106680126,0.6968418955802917
test_A_00000266,A,3,dram_wide,1,11.358735404236178,-0.691781610903929,3,1.648537800007034,8.507932911874175,-0.7365855808356465,0.8279858827590942,11.508968118545889,-0.5441252825119873,0.7802234888076782,-1,1,1,0.01322618310605971,0.14765632839194165,1,9.61010107687572,-0.1999511241709428,0.26197901368141174
test_A_00000267,A,4,dram_dense,1,10.07394409458371,-3.9056372725102007,3,1.6539829000248574,10.10184826854729,-3.9081550566703123,0.8914507031440735,11.213685439789545,-3.8635121708224682,0.22095993161201477,0,0,0,0.0027699353601318673,0.0025177841601116135,0,8.015482728290086,-4.004140826686856,0.19680987298488617
test_A_00000268,A,1,dram_compact,1,11.225432003774376,-4.821091921092469,3,1.2948834999697283,11.06011329583298,-4.802701391990414,0.816922664642334,9.902155946044276,-4.830127559399332,0.8748330473899841,-1,0,0,0.014727157750882952,0.018390529102054742,0,8.00069407830332,-4.99722368678672,0.233481764793396
test_A_00000269,A,2,finfet_10nm,1,9.328176374714303,3.6166905542883834,3,1.4724343999987468,9.408474953124562,3.6088681633223976,0.8613278865814209,11.274895037080563,3.522443632496565,0.7519245147705078,0,0,0,0.008608175401563261,0.007822390965985804,0,8.00069407830332,3.883123407494462,0.3250942826271057
test_A_00000270,A,3,dram_compact,1,10.391255707326918,-4.34599929648024,3,1.4674425999983214,10.30875819270702,-4.286375654996775,0.8460598587989807,9.16395646041474,-4.169499062491237,0.847529947757721,0,0,0,0.00793912852724136,0.05962364148346566,0,11.903572143956563,-4.489036985419646,0.3179205060005188
test_A_00000271,A,4,dram_compact,1,11.007676680354276,2.1393351926979456,2,1.1349928999552503,10.980586470209612,2.068883707497266,0.9031751155853271,8.245614794167858,2.0526224699856996,0.8800883293151855,0,0,0,0.0024610288738778478,0.07045148520067945,0,,,
test_A_00000272,A,1,finfet_45nm,1,11.18858802032262,1.7359924773994804,3,1.5275113999960013,11.236326779167717,1.6602110474910972,0.656582772731781,9.414215262082667,1.6380406391851032,0.7115132212638855,0,0,0,0.004266736674760608,0.07578142990838321,0,8.00069407830332,1.313722096661339,0.21498261392116547
test_A_00000273,A,2,dram_legacy,1,8.936063523454134,-0.7176744139947946,2,0.9331401000381447,8.927370879579094,-0.6919426949878024,0.9488015174865723,11.79675997145495,-0.2675552458512091,0.7659114003181458,0,0,0,0.0009727598569800984,0.025731719006992226,0,,,
test_A_00000274,A,3,finfet_22nm,1,11.927143203517142,-4.817663775828408,3,1.6007162000169046,11.944061081072963,-4.8449665933467525,0.9047101140022278,8.265028323958246,-4.995823518876358,0.7153254151344299,0,0,0,0.0014184350155896808,0.02730281751834429,0,9.260125514790245,-4.205371536674798,0.3766314387321472
test_A_00000275,A,4,dram_wide,1,8.573579929832722,2.6268932456027123,2,1.1569733999785967,8.567528604371304,2.896034645845601,0.8808948993682861,10.753547706042031,2.6470554299946722,0.8088904023170471,0,0,0,0.0007058108177613089,0.2691414002428889,0,,,
test_A_00000276,A,1,dram_wide,1,8.11565327601432,3.721051238061913,3,1.318960300006438,8.176213483334735,3.6710518724988086,0.9190253615379333,10.607908473959647,2.7804376391570633,0.4733203053474426,0,0,0,0.007462148179666397,0.04999936556310436,0,11.99930592169668,1.989159174992289,0.39865973591804504
test_A_00000277,A,2,finfet_28nm,1,10.57925855408245,-2.577979713688874,3,1.380622900032904,10.530894147706599,-2.4633655433352963,0.8757566809654236,11.99930592169668,-2.793593256653488,0.6181080937385559,0,0,0,0.0045716253297531945,0.11461417035357746,0,8.534441853748632,-2.8294657308370486,0.7265738844871521
test_A_00000278,A,3,dram_dense,1,10.52154006167108,-0.7449603750019449,3,1.8895921999937855,10.528381648336278,-0.5399844558251314,0.8786117434501648,8.065524794727642,-0.7933488775082018,0.6162548661231995,0,0,0,0.0006502457458790723,0.20497591917681346,0,11.85216816500154,-1.2174919474995094,0.3612910211086273
test_A_00000279,A,4,finfet_14nm,1,11.687495137059514,-4.18877499844533,2,1.1660372000187635,11.630093304788284,-4.263414419164353,0.8165578246116638,9.347006554165613,-4.085144945008833,0.6102299094200134,0,0,0,0.004911388761926969,0.07463942071902263,0,,,
test_A_00000280,A,1,dram_legacy,1,9.170662079339838,1.264028788673656,3,1.461065499985125,9.19207930708309,1.1945307116670874,0.8135727047920227,11.95169062323323,1.4391247216858745,0.6914473176002502,0,0,0,0.0023354069267802675,0.06949807700656874,0,10.437496394369342,0.26548483250778115,0.4060363471508026
test_A_00000281,A,2,dram_loose,1,8.89503477089678,0.6539010819778346,3,1.624400400032755,8.891771629586101,0.24045318333193139,0.893577516078949,11.80875819270702,0.24818838832450052,0.665287971496582,0,0,0,0.00036684975323038457,0.4134478986459032,0,10.016642228752136,0.21414194833908157,0.4888109564781189
test_A_00000282,A,3,finfet_22nm,1,11.3067140684156,-4.410866549207481,3,1.6111906999722123,11.44124180729298,-4.4153726583270245,0.7623809576034546,11.76486837573112,-4.99722368678672,0.5726885795593262,-1,0,0,0.011898040231969194,0.004506109119543744,0,10.420214372708703,0.12564700416982116,0.5238264203071594
test_A_00000283,A,4,dram_dense,1,11.146963491638536,4.225499951393546,3,1.6971050999709405,11.17208707917052,4.019611236671994,0.8461466431617737,10.988580476870112,4.030452061679705,0.7747101187705994,0,0,0,0.002253850346852765,0.205888714721552,0,9.902993445834385,3.8372009358296184,0.5103924870491028
test_A_00000284,A,1,dram_legacy,1,9.638982331919724,1.1431079745152006,3,1.370396799989976,9.617972893963573,1.1419082416813877,0.8446786403656006,10.869647893543787,0.10603576749782692,0.5759214758872986,0,0,0,0.0021796323753574555,0.0011997328338129165,0,8.00069407830332,1.1452582408418155,0.3161294758319855
test_A_00000285,A,2,dram_legacy,1,10.86834919003567,-0.124938351987093,3,1.4862043999601156,10.869647893543787,-0.07972453250497721,0.8868811130523682,8.695368211457195,-3.9169254683345955,0.41371017694473267,0,0,0,0.00011949409109052743,0.04521381948211578,0,8.927370879579094,1.7554059899812129,0.4006187617778778
test_A_00000286,A,3,finfet_45nm,1,10.865657592388754,3.504773334447721,3,1.3899800999788567,10.869647893543787,3.4120226591665967,0.8384743928909302,8.065524794727642,3.397831834998458,0.7289129495620728,0,0,0,0.00036723972949676285,0.09275067528112446,0,10.751416197912288,3.4295634824951633,0.8187572360038757
test_A_00000287,A,4,dram_wide,1,8.741996426959293,-0.0252291606708263,3,1.358570599986706,8.662022659166595,-0.022961235832421954,0.8732721209526062,11.998139611843127,2.9115050558307396,0.6016287803649902,0,0,0,0.009148227005225943,0.002267924838404347,0,10.629255804998179,0.7858580516609184,0.577997088432312
test_A_00000288,A,1,finfet_7nm,1,11.5874910573387,4.500731979376111,3,1.50535089999903,11.603523268127509,4.570436517504836,0.804269552230835,8.00069407830332,4.060113295832982,0.19183290004730225,0,0,0,0.0013835791293797042,0.06970453812872535,0,10.327075421039371,4.14047762124646,0.1836070716381073
test_A_00000289,A,2,dram_legacy,1,9.444849143430051,-1.544143561237247,2,1.0728955999948084,9.433628791873057,-1.556245693336698,0.9219800233840942,11.784441853748634,-1.4883971925111459,0.3577572703361511,0,0,0,0.0011879863178968682,0.01210213209945099,0,,,
test_A_00000290,A,3,dram_compact,1,9.3261552027037,-3.187645282131669,3,1.8195622999919578,9.258511609996356,-3.3823614250133187,0.8038098216056824,8.065720397391553,-3.55289569417627,0.45942938327789307,0,0,0,0.007253106048217264,0.19471614288164973,0,11.77144618447933,-4.950101355049232,0.32530677318573
test_A_00000291,A,4,finfet_45nm,1,11.804040423885256,-0.629709091605859,3,1.4953058999963105,11.7704487364621,-0.4272486900064494,0.8155791163444519,9.930081085831022,-0.6096589908488257,0.844626247882843,0,0,0,0.0028457787517555387,0.2024604015994096,0,8.038280611199633,-0.6447406375059586,0.7780841588973999
test_A_00000292,A,1,finfet_7nm,1,9.81211123571684,-0.1234166327017138,3,1.5110559999593534,8.002511198892266,-0.13983782833796005,0.8145250082015991,9.819721207287373,-0.17156947583466525,0.7722254395484924,1,1,1,0.0007755692315056529,0.048152843132951456,1,11.803535487084769,-0.018820409145566177,0.6938731670379639
test_A_00000293,A,2,finfet_28nm,1,9.290305359195653,-3.062399167340809,2,1.2352541000000201,9.317726311252907,-3.184480714185804,0.9076337814331055,11.06720870791705,-3.1911807125066596,0.8988782167434692,0,0,0,0.0029515662830298813,0.12208154684499517,0,,,
test_A_00000294,A,3,dram_dense,1,8.224674490799263,1.1573088734537471,3,1.5624645000207238,8.264708427503995,1.1924602983236596,0.9307225942611694,10.386290122295923,1.149887825819243,0.9117985963821411,0,0,0,0.00486754056340073,0.03515142486991252,0,11.959178044384762,0.4589803375031544,0.2849768400192261
test_A_00000295,A,4,finfet_7nm,1,9.044047908240849,0.0522003595689124,3,1.531676399987191,9.061986002294804,0.006699998320855273,0.8693340420722961,11.249999999999998,-0.1452582408418156,0.7775816321372986,0,0,0,0.001983414311373764,0.045500361248057127,0,8.00069407830332,-0.07016329331426585,0.2024221420288086
test_A_00000296,A,1,dram_dense,1,8.862963459856207,0.4733869782991871,3,1.4538832999533042,8.848620458959509,0.4370543083424466,0.8986037969589233,11.945330452802713,0.3059868916687697,0.5997358560562134,0,0,0,0.0016183075741723462,0.036332669956740504,0,11.169118071250665,1.7497411983320714,0.5623111724853516
test_A_00000297,A,2,finfet_22nm,1,9.593147468974404,2.52151691615345,3,1.6613359000184573,9.61552148937957,2.491747191671574,0.8618255853652954,11.632027106036425,2.149887825819243,0.23904575407505035,0,0,0,0.002332291927912847,0.029769724481876203,0,8.00069407830332,3.373835392494322,0.16861584782600403
test_A_00000298,A,3,finfet_10nm,1,11.789968746426643,1.4662071067407272,3,1.837408699968364,11.833592135001261,1.291796067500631,0.8021795153617859,10.637767414994533,2.178269474155521,0.3614100515842438,0,0,0,0.0037000427662575086,0.17441103924009616,0,9.696723314583156,-0.3890614233341746,0.3387594521045685
test_A_00000299,A,4,finfet_45nm,1,10.830298320406197,0.6658856904013977,3,1.7187464000307955,10.807600796462662,0.6338998124982475,0.9100935459136963,11.99930592169668,0.4032522475023135,0.43432939052581787,0,0,0,0.0020957431893421255,0.03198587790315022,0,8.778701544790525,0.5159880133209956,0.3010542392730713
test_A_00000300,A,1,dram_wide,1,10.478200941757327,-0.3613187222149783,3,1.4565128999529406,10.493742087706037,-0.2776052433324922,0.8809975981712341,11.919696769372843,-0.17284906165166508,0.5659500956535339,0,0,0,0.0014831883865459984,0.08371347888248609,0,9.368810393753682,-0.2128623625220818,0.5417488813400269
test_A_00000301,A,2,finfet_28nm,1,9.873189539550983,-1.280096225940718,3,1.4789649000158533,9.823786516665265,-1.2951460666610586,0.9134319424629211,11.99930592169668,-1.3823614250133194,0.7836887240409851,0,0,0,0.005003755137872583,0.015049840720340546,0,8.419118071250667,-1.3059868916687698,0.2737719416618347
test_A_00000302,A,3,dram_compact,1,8.048481149414101,1.8712690479113745,2,1.1710308999754488,8.040193180533631,1.8743529958301788,0.9123256206512451,10.780894147706597,1.7892080508213462,0.9056384563446045,0,0,0,0.0010297556429107824,0.003083947918804286,0,,,
test_A_00000303,A,4,dram_compact,1,11.293316623018065,-3.432367873380071,3,1.5529959999839775,11.236326779167717,-3.5017971891528568,0.8937798738479614,8.475683661041613,-3.4589803375031547,0.8932193517684937,0,0,0,0.005046333663769837,0.06942931577278566,0,11.99930592169668,-3.39448183583803,0.5358691811561584
test_A_00000304,A,1,finfet_10nm,1,11.297877033044118,2.810316394473263,2,0.9594198999693617,11.346169054375508,2.966197939159867,0.8491044640541077,9.11855159208575,2.9716183516637225,0.7495441436767578,0,0,0,0.004274433257694796,0.15588154468660376,0,,,
test_A_00000305,A,2,dram_dense,1,9.623656917105343,-3.4997927792822248,3,1.6926805999828503,9.708980337503153,-3.5410196624968453,0.8612897396087646,8.825720317913408,-3.5879773408334033,0.6015533804893494,0,0,0,0.008866008122770212,0.041226883214620536,0,11.067269802703375,-2.962847939999439,0.48442816734313965
test_A_00000306,A,3,dram_1x,1,10.837072849986845,2.889145250773362,3,1.6551430000108667,10.878418305208069,2.805469288332913,0.861473798751831,9.578171722497407,2.4066022466627413,0.29996269941329956,0,0,0,0.003815186609294982,0.08367596244044906,0,8.195946909579373,2.8238009391879073,0.2646779716014862
test_A_00000307,A,4,finfet_45nm,1,8.904671891549192,-1.9689962979342048,3,1.6100005999905989,8.928664887918734,-2.012120410824711,0.9379837512969971,11.070436517504836,-1.9486571158313004,0.8667041659355164,0,0,0,0.0026944278982711785,0.04312411289050622,0,11.76486837573112,-1.9081550566703118,0.3825506269931793
test_A_00000308,A,1,finfet_7nm,1,8.832611545021049,-2.753282969062808,3,1.5973208000068553,8.896217930204566,-2.8568121725016122,0.8222942352294922,11.999295707609427,-4.017540823328566,0.16769666969776154,0,0,0,0.0072013112836794135,0.10352920343880445,0,10.69343441020905,3.90376985083817,0.06789328902959824
test_A_00000309,A,2,finfet_22nm,1,10.88114253363572,-3.592994837405561,3,1.5691421999945305,10.84616905437551,-3.6315850200095334,0.8777268528938293,8.00069407830332,-3.5015528100075706,0.4685857892036438,0,0,0,0.003214136672881494,0.03859018260397251,0,11.99930592169668,-3.515988013320996,0.2999457120895386
test_A_00000310,A,3,finfet_28nm,1,10.836195147980307,-3.84662717864634,3,1.338242900033947,10.870805289788144,-3.701503934178514,0.8596090078353882,11.99930592169668,-3.567086518344409,0.5481051206588745,0,0,0,0.003193938585933279,0.14512324446782632,0,8.00069407830332,-3.7770876399966355,0.4262712001800537
test_A_00000311,A,4,finfet_14nm,1,10.001629592824166,0.8722142433977123,3,1.8120947999996133,9.998964793328287,1.081794945848405,0.8027045726776123,11.112872377913968,0.008770411664283117,0.45590850710868835,0,0,0,0.00026643653128191386,0.20958070245069282,0,11.773897589063331,0.02966123415327735,0.38740962743759155
test_A_00000312,A,1,finfet_28nm,1,9.33989218862422,3.9671696229599984,3,1.520221800019499,9.346427856043436,3.850112174180757,0.8616750836372375,11.628677106875998,3.9527979425181563,0.7934048175811768,0,0,0,0.000699758336308913,0.11705744877924129,0,8.001817120588946,3.83385093666919,0.26372411847114563
test_A_00000313,A,2,finfet_10nm,1,10.857623506505476,3.174964656824411,2,1.0853038000059314,10.93904920437691,3.1682194766742375,0.845438539981842,8.002183689306873,2.2732200375003506,0.21726153790950775,0,0,0,0.0074994033291583126,0.0067451801501734465,0,,,
test_A_00000314,A,3,finfet_7nm,1,11.84816413887558,3.4302949216861194,3,1.4244413999840617,11.886290122295925,3.365064980830039,0.859793484210968,10.001035206671713,3.16614906333081,0.5063688158988953,0,0,0,0.0032178810973126316,0.06522994085608058,0,8.613131179581897,4.199951124170942,0.2388378232717514
test_A_00000315,A,4,finfet_45nm,1,11.572241029351256,-1.911541998044166,3,1.561264999967534,11.63738642375396,-1.8526713458147566,0.6976660490036011,9.53934466291663,-0.39576142165503,0.5345574617385864,0,0,0,0.005629453641474636,0.05887065222940935,0,10.634737312288353,0.7136243450032245,0.3787439167499542
test_A_00000316,A,1,dram_1x,1,11.609256138560246,3.008480656346542,3,1.9464275000500493,11.63086970979207,2.945307116670873,0.8224781155586243,8.655444850418384,2.9803887633280057,0.843740701675415,0,0,0,0.0018617533262991236,0.06317353967566897,0,8.00069407830332,3.0087704116642833,0.5603600740432739
